"id","year","active_year","type_of_violence","conflict_new_id","conflict_name","dyad_new_id","dyad_name","side_a_new_id","gwnoa","side_a","side_b_new_id","gwnob","side_b","number_of_sources","source_article","source_office","source_date","source_headline","source_original","where_prec","where_coordinates","adm_1","adm_2","latitude","longitude","geom_wkt","priogrid_gid","country","country_id","region","event_clarity","date_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","low","best","high"
54331,1995,0,1,218,"Government of India-Government of Pakistan",422,"Government of India - Government of Pakistan",141,"750","Government of India",142,770,"Government of Pakistan",-1,"R 26/1 1995","",NA,"","Police, witnesses",5,"LoC","Azad Jammu & Kashmir","",32.565,74.673,"POINT (74.673000 32.565000)",176910,"Pakistan",770,"Asia",2,2,"1995-01-21","1995-01-25",0,0,3,0,3,3,3
48916,1995,1,2,4785,"MTA - UWSA",5395,"MTA - UWSA",255,"","MTA",364,NA,"UWSA",-1,"Bangkok Post 1/3 1999","",NA,"","",5,"Kengtung Township","Shan State","Kengtung District",21.280781,99.605689,"POINT (99.605689 21.280781)",160400,"Myanmar (Burma)",775,"Asia",2,5,"1995-01-31","1995-12-31",0,0,0,1000,1000,1000,1500
49539,1995,1,1,264,"Myanmar (Burma):Shan",549,"Government of Myanmar (Burma) - MTA",144,"775","Government of Myanmar (Burma)",255,NA,"MTA",-1,"R 7/2 1995","",NA,"","",6,"Myanmar (Burma)","","",22,98,"POINT (98.000000 22.000000)",161837,"Myanmar (Burma)",775,"Asia",1,1,"1995-02-01","1995-02-01",10,0,0,0,10,10,10
50983,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",3,"Hpa-an District","Kayin State","Hpa-an District",17.7,97.7,"POINT (97.700000 17.700000)",155356,"Myanmar (Burma)",775,"Asia",2,4,"1995-02-01","1995-02-28",0,0,2,0,2,2,2
51365,1995,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"R 9/2 95","",NA,"","",1,"Kaw Moo Ra","Kayin State","Myawaddy District",16.796917,98.515339,"POINT (98.515339 16.796917)",153918,"Myanmar (Burma)",775,"Asia",2,4,"1995-02-02","1995-02-09",0,3,0,50,3,53,53
50935,1995,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"R 21/2 95","",NA,"","",1,"Kaw Moo Ra","Kayin State","Myawaddy District",16.796917,98.515339,"POINT (98.515339 16.796917)",153918,"Myanmar (Burma)",775,"Asia",2,4,"1995-02-02","1995-02-21",0,4,0,0,4,4,4
50151,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",2,"Papun Town","Kayin State","Papun District",18.062283,97.442981,"POINT (97.442981 18.062283)",156075,"Myanmar (Burma)",775,"Asia",1,1,"1995-02-10","1995-02-10",0,0,0,0,0,0,1
55067,1995,1,2,4805,"MQM - MQM-H",5415,"MQM - MQM-H",354,"","MQM",832,NA,"MQM-H",-1,"R 10/2 1995","",NA,"","Police",1,"Karachi Town","Sindh Province","Karachi District",24.86,67.01,"POINT (67.010000 24.860000)",165375,"Pakistan",770,"Asia",1,1,"1995-02-10","1995-02-10",0,3,0,0,3,3,3
73595,1995,0,2,4591,"Supporters of Awami League - Supporters of BNP",5201,"Supporters of Awami League - Supporters of BNP",372,"","Supporters of Awami League",374,NA,"Supporters of BNP",-1,"Human Rights Watch, 1996-06-01: ""Bangladesh:  Political Violence on All Sides"", p 14.","",NA,"","eye witnesses and victims",1,"Narayanganj town","Dhaka Division","Narayanganj District",23.613611,90.503056,"POINT (90.503056 23.613611)",163982,"Bangladesh",771,"Asia",1,1,"1995-02-27","1995-02-27",1,0,0,0,1,1,1
48850,1995,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"R 1/3 1995","",NA,"","traders in region",4,"Kayin State","Kayin State","",17.5,97.75,"POINT (97.750000 17.500000)",155356,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-01","1995-03-01",0,0,0,2,2,2,2
51252,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"AI, Human rights after seven years of military rule, 1995-10-30","",NA,"","",3,"Dawai District","Tanintharyi Division","Dawai District",14.091061,98.47457,"POINT (98.474570 14.091061)",150317,"Myanmar (Burma)",775,"Asia",1,4,"1995-03-01","1995-03-31",0,0,1,0,1,1,1
51005,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",3,"Hpa-an District","Kayin State","Hpa-an District",17.7,97.7,"POINT (97.700000 17.700000)",155356,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-03","1995-03-03",0,0,1,0,1,1,1
54912,1995,1,2,4805,"MQM - MQM-H",5415,"MQM - MQM-H",354,"","MQM",832,NA,"MQM-H",-1,"R 5/3 1995","",NA,"","Police",1,"Karachi Town","Sindh Province","Karachi District",24.86,67.01,"POINT (67.010000 24.860000)",165375,"Pakistan",770,"Asia",1,1,"1995-03-04","1995-03-04",0,3,0,0,3,3,3
51043,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",3,"Hpa-an District","Kayin State","Hpa-an District",17.7,97.7,"POINT (97.700000 17.700000)",155356,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-05","1995-03-05",0,0,1,0,1,1,1
51022,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",3,"Hpa-an District","Kayin State","Hpa-an District",17.7,97.7,"POINT (97.700000 17.700000)",155356,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-10","1995-03-10",0,0,1,0,1,1,1
50447,1995,1,1,264,"Myanmar (Burma):Shan",549,"Government of Myanmar (Burma) - MTA",144,"775","Government of Myanmar (Burma)",255,NA,"MTA",-1,"R 6/5 1995","",NA,"","government source",2,"Tachilek town","Shan State","Tachilek District",20.4475,99.880833,"POINT (99.880833 20.447500)",158960,"Myanmar (Burma)",775,"Asia",2,5,"1995-03-11","1995-05-04",26,0,0,0,26,26,184
55091,1995,1,2,4805,"MQM - MQM-H",5415,"MQM - MQM-H",354,"","MQM",832,NA,"MQM-H",-1,"R 12/3 1995","",NA,"","Police",1,"Karachi Town","Sindh Province","Karachi District",24.86,67.01,"POINT (67.010000 24.860000)",165375,"Pakistan",770,"Asia",1,1,"1995-03-12","1995-03-12",0,0,0,6,6,6,9
49826,1995,1,1,264,"Myanmar (Burma):Shan",549,"Government of Myanmar (Burma) - MTA",144,"775","Government of Myanmar (Burma)",255,NA,"MTA",-1,"R 28/3 1995","",NA,"","government source",6,"Myanmar (Burma)","","",22,98,"POINT (98.000000 22.000000)",161837,"Myanmar (Burma)",775,"Asia",2,4,"1995-03-14","1995-03-28",27,57,0,0,84,84,84
50445,1995,1,1,264,"Myanmar (Burma):Shan",549,"Government of Myanmar (Burma) - MTA",144,"775","Government of Myanmar (Burma)",255,NA,"MTA",-1,"R 15/3 1995","",NA,"","MTA sources",2,"Tachilek town","Shan State","Tachilek District",20.4475,99.880833,"POINT (99.880833 20.447500)",158960,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-15","1995-03-15",18,3,0,0,21,21,21
73596,1995,0,2,4591,"Supporters of Awami League - Supporters of BNP",5201,"Supporters of Awami League - Supporters of BNP",372,"","Supporters of Awami League",374,NA,"Supporters of BNP",-1,"Human Rights Watch (1996-06-01): ""Bangladesh:  Political Violence on All Sides"", p 14.","",NA,"","eye witnesses and victims",1,"Siddhirganj town","Dhaka Division","Narayanganj District",23.691389,90.515,"POINT (90.515000 23.691389)",163982,"Bangladesh",771,"Asia",1,1,"1995-03-15","1995-03-15",1,0,0,0,1,1,1
48914,1995,1,1,264,"Myanmar (Burma):Shan",549,"Government of Myanmar (Burma) - MTA",144,"775","Government of Myanmar (Burma)",255,NA,"MTA",-1,"Burma Human Rights yearbook 1995","",NA,"","",5,"Kengtung Township","Shan State","Kengtung District",21.280781,99.605689,"POINT (99.605689 21.280781)",160400,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-18","1995-03-18",0,0,0,1,1,1,1
50440,1995,1,1,264,"Myanmar (Burma):Shan",549,"Government of Myanmar (Burma) - MTA",144,"775","Government of Myanmar (Burma)",255,NA,"MTA",-1,"R 13/4 1995","",NA,"","",1,"Tachilek town","Shan State","Tachilek District",20.4475,99.880833,"POINT (99.880833 20.447500)",158960,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-20","1995-03-20",2,0,0,0,2,2,2
50632,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",3,"Thaton District","Mon State","Thaton District",17.1325,97.274696,"POINT (97.274696 17.132500)",154635,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-20","1995-03-20",0,0,1,0,1,1,1
48680,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",3,"Hpa-an District","Kayin State","Hpa-an District",17.7,97.7,"POINT (97.700000 17.700000)",155356,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-21","1995-03-21",0,0,1,0,1,1,1
50884,1995,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"Reuters 23/3 1995","",NA,"","Thai police and Karen rebel sources",2,"Myawaddy town","Kayin State","Myawaddy District",16.686389,98.506111,"POINT (98.506111 16.686389)",153918,"Myanmar (Burma)",775,"Asia",1,1,"1995-03-22","1995-03-22",0,0,4,0,4,4,4
49480,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",5,"Mong Yang Township","Shan State","Kengtung District",21.845556,99.686389,"POINT (99.686389 21.845556)",161120,"Myanmar (Burma)",775,"Asia",3,4,"1995-04-01","1995-04-30",0,0,4,0,4,4,4
50532,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Radio Thailand/BBC, 1995-04-21","",NA,"","Thai Foreign Ministry",5,"Thai Border East","","",14.705158,98.331783,"POINT (98.331783 14.705158)",151037,"Myanmar (Burma)",775,"Asia",1,1,"1995-04-02","1995-04-02",0,0,1,0,1,1,1
113870,1995,1,1,11475,"Myanmar (Burma):Nagaland",11018,"Government of Myanmar (Burma) - NSCN-K",144,"775","Government of Myanmar (Burma)",224,NA,"NSCN-K",2,"""The Asian Age,1995-05-26,Burma helps India's secret northeast operation"";""The Times of India,2004-10-07,Eastern neighbours in no hurry to do a Bhutan""","The Asian Age;The Times of India",1995-05-26,"Burma helps India's secret northeast operation;Eastern neighbours in no hurry to do a Bhutan","see event IND-1995-1-296-5.",3,"Falam District","Chin State","Falam District",23.75,93.733333,"POINT (93.733333 23.750000)",163988,"Myanmar (Burma)",775,"Asia",3,4,"1995-04-03","1995-04-17",2,23,0,0,25,25,25
50635,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",3,"Thaton District","Mon State","Thaton District",17.1325,97.274696,"POINT (97.274696 17.132500)",154635,"Myanmar (Burma)",775,"Asia",1,1,"1995-04-09","1995-04-09",0,0,2,0,2,2,2
49170,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",1,"Mae Pa Li town","Mon State","Thaton District",17.577972,97.281233,"POINT (97.281233 17.577972)",155355,"Myanmar (Burma)",775,"Asia",1,1,"1995-04-10","1995-04-10",0,0,3,0,3,3,3
49929,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",3,"Myeik District","Tanintharyi Division","Myeik District",12.416667,99.05,"POINT (99.050000 12.416667)",147439,"Myanmar (Burma)",775,"Asia",1,1,"1995-04-16","1995-04-16",0,0,2,0,2,2,2
49307,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"AI, Human rights after seven years of military rule, 1995-10-30","",NA,"","",3,"Mawlamyine District","Mon State","Mawlamyine District",15.761408,97.851753,"POINT (97.851753 15.761408)",152476,"Myanmar (Burma)",775,"Asia",1,1,"1995-04-21","1995-04-21",0,0,1,0,1,1,1
113872,1995,1,1,11475,"Myanmar (Burma):Nagaland",11018,"Government of Myanmar (Burma) - NSCN-K",144,"775","Government of Myanmar (Burma)",224,NA,"NSCN-K",2,"""Asian Age,1995-05-27,Burma helps India's secret northeast operation"";""The Times of India,2004-10-07,Eastern neighbours in no hurry to do a Bhutan""","Asian Age;The Times of India",1995-05-27,"Burma helps India's secret northeast operation;Eastern neighbours in no hurry to do a Bhutan","see event IND-1995-1-296-5.",4,"Chin State","Chin State","",22,93.5,"POINT (93.500000 22.000000)",161828,"Myanmar (Burma)",775,"Asia",1,1,"1995-05-01","1995-05-01",0,3,0,0,3,3,3
78147,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"AI Myanmar: The Killings Continue","",NA,"","",3,"Hpa-an District","Kayin State","Hpa-an District",17.7,97.7,"POINT (97.700000 17.700000)",155356,"Myanmar (Burma)",775,"Asia",1,4,"1995-05-01","1995-05-31",0,0,2,0,2,2,2
113873,1995,1,1,11475,"Myanmar (Burma):Nagaland",11018,"Government of Myanmar (Burma) - NSCN-K",144,"775","Government of Myanmar (Burma)",224,NA,"NSCN-K",2,"""Asian Age,1995-05-27,Burma helps India's secret northeast operation"";""The Times of India,2004-10-07,Eastern neighbours in no hurry to do a Bhutan""","Asian Age;The Times of India",1995-05-27,"Burma helps India's secret northeast operation;Eastern neighbours in no hurry to do a Bhutan","see event IND-1995-1-296-5.",4,"Chin State","Chin State","",22,93.5,"POINT (93.500000 22.000000)",161828,"Myanmar (Burma)",775,"Asia",1,1,"1995-05-03","1995-05-03",0,5,0,0,5,5,5
49915,1995,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"R 16/5 1995","",NA,"","thai source",6,"Myanmar (Burma)","","",22,98,"POINT (98.000000 22.000000)",161837,"Myanmar (Burma)",775,"Asia",1,1,"1995-05-16","1995-05-16",2,0,0,0,2,2,2
49041,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Burma Human Rights yearbook 1995","",NA,"","",2,"Kyauk Thinbaw town","Tanintharyi Division","Mergui District",13.077147,98.598908,"POINT (98.598908 13.077147)",148878,"Myanmar (Burma)",775,"Asia",1,1,"1995-05-17","1995-05-17",0,0,2,0,2,2,2
55097,1995,1,1,404,"Pakistan:Government",855,"Government of Pakistan - MQM",142,"770","Government of Pakistan",354,NA,"MQM",-1,"R 18/5 1995","",NA,"","Police",1,"Karachi Town","Sindh Province","Karachi District",24.86,67.01,"POINT (67.010000 24.860000)",165375,"Pakistan",770,"Asia",1,1,"1995-05-18","1995-05-18",2,3,12,0,17,17,17
50596,1995,0,1,253,"Myanmar (Burma):Karenni",511,"Government of Myanmar (Burma) - KNPP",144,"775","Government of Myanmar (Burma)",225,NA,"KNPP",-1,"Bangkok Post 28/7","",NA,"","",5,"Thai Border Northeast","","",19.173853,97.840192,"POINT (97.840192 19.173853)",157516,"Myanmar (Burma)",775,"Asia",1,1,"1995-07-27","1995-07-27",0,1,0,0,1,1,1
98017,1995,1,1,404,"Pakistan:Government",855,"Government of Pakistan - MQM",142,"770","Government of Pakistan",354,NA,"MQM",1,"""Reuters,1995-06-04,reuters""","Reuters",1995-06-04,"reuters","",1,"Karachi Town","Sindh Province","Karachi District",24.86,67.01,"POINT (67.010000 24.860000)",165375,"Pakistan",770,"Asia",2,2,"1995-06-01","1995-06-04",0,0,0,22,22,22,22
78148,1995,1,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"AI Myanmar: The Killings Continue","",NA,"","",3,"Hpa-an District","Kayin State","Hpa-an District",17.7,97.7,"POINT (97.700000 17.700000)",155356,"Myanmar (Burma)",775,"Asia",1,4,"1995-06-01","1995-06-30",0,0,1,0,1,1,1
73489,1995,0,2,4591,"Supporters of Awami League - Supporters of BNP",5201,"Supporters of Awami League - Supporters of BNP",372,"","Supporters of Awami League",374,NA,"Supporters of BNP",-1,"Reuters (6 June 1995): ""Bangladeshi student leaders axed to death"".      BBC (7 June 1995):  ""TWO OPPOSITION ACTIVISTS KILLED IN BANGLADESH"". PTI news agency, New Delhi, in English 11.02 gmt (6 Jun 1995).","",NA,"","police",1,"Narayanganj town","Dhaka Division","Narayanganj District",23.613611,90.503056,"POINT (90.503056 23.613611)",163982,"Bangladesh",771,"Asia",1,1,"1995-06-05","1995-06-05",2,0,0,0,2,2,2
54352,1995,0,1,218,"Government of India-Government of Pakistan",422,"Government of India - Government of Pakistan",141,"750","Government of India",142,770,"Government of Pakistan",-1,"R 9/6 1995","",NA,"","Family members",3,"Neelam District","Azad Jammu & Kashmir","Neelam District",34.919183,74.430014,"POINT (74.430014 34.919183)",179789,"Pakistan",770,"Asia",1,1,"1995-06-08","1995-06-08",0,0,1,0,1,1,1
146292,1995,1,1,333,"Afghanistan:Government",735,"Government of Afghanistan - Taleban",130,"700","Government of Afghanistan",303,NA,"Taleban",-1,"Reuters 16 June 1995 ""Kabul says 27 killed in opposition attacks.","",NA,"","Security sources in the northwestern Pakistani city of Peshawar",4,"Balochistan Province","Balochistan Province","",28.478488,65.643553,"POINT (65.643553 28.478488)",170412,"Pakistan",770,"Asia",1,1,"1995-06-15","1995-06-15",17,0,0,0,17,17,17
